id;my_type
2009123;new2001
2009124;new2001
2009122;new2001
2006092;new2001
2005400;new2001
2004873;new2001
2007621;new2001
2009139;new2001
2009140;new2001
2009141;new2001
2005395;new2001
2005396;new2001
2003413;new2001
2003166;new2001
2007467;new2001
2009142;new2001
2009132;new2001
2007468;new2001
2009131;new2001
2009136;new2001
2009135;new2001
2009134;new2001
2009133;new2001
2009138;new2001
2009137;new2001
2003114;new2001
2003121;new2001
2004829;new2001
2007292;new2001
2005062;new2001
2009153;new2001
2009154;new2001
2009155;new2001
2005797;new2001
2009156;new2001
2009157;new2001
2009158;new2001
2005128;new2001
2009159;new2001
2003083;new2001
2005652;new2001
2007675;new2001
2009160;new2001
2008547;new2001
2009161;new2001
2009143;new2001
2003616;new2001
2009145;new2001
2009144;new2001
2009146;new2001
2009148;new2001
2009147;new2001
2004839;new2001
2009149;new2001
2009150;new2001
2008518;new2001
2009152;new2001
2009151;new2001
2005228;new2001
2005229;new2001
2003139;new2001
2004900;new2001
2009168;new2001
2009166;new2001
2009167;new2001
2003932;new2001
2003599;new2001
2009172;new2001
2009173;new2001
2009170;new2001
2009171;new2001
2009169;new2001
2007206;new2001
2009163;new2001
2004874;new2001
2003076;new2001
2008483;new2001
2009162;new2001
2008420;new2001
2003541;new2001
2003540;new2001
2009165;new2001
2009164;new2001
2009186;new2001
2009187;new2001
2009188;new2001
2003414;new2001
2009183;new2001
2009184;new2001
2009185;new2001
2009192;new2001
2009193;new2001
2009194;new2001
2009195;new2001
2009189;new2001
2009190;new2001
2009191;new2001
2005067;new2001
2009177;new2001
2009178;new2001
2009175;new2001
2009174;new2001
2009176;new2001
2009182;new2001
2008191;new2001
2003459;new2001
2009180;new2001
2009179;new2001
2009181;new2001
2004828;new2001
2009207;new2001
2009206;new2001
2009205;new2001
2009209;new2001
2008187;new2001
2009208;new2001
2009204;new2001
2009203;new2001
2009202;new2001
2009201;new2001
2003957;new2001
2003109;new2001
2009198;new2001
2005199;new2001
2004921;new2001
2005198;new2001
2005703;new2001
2003617;new2001
2009199;new2001
2009200;new2001
2003212;new2001
2009196;new2001
2009197;new2001
2005130;new2001
2009224;new2001
2009225;new2001
2009226;new2001
2006747;new2001
2009220;new2001
2009221;new2001
2009223;new2001
2009222;new2001
2007367;new2001
2009214;new2001
2009215;new2001
2009216;new2001
2009217;new2001
2009218;new2001
2009219;new2001
2007447;new2001
2009210;new2001
2009211;new2001
2009212;new2001
2003347;new2001
2003374;new2001
2009213;new2001
2009244;new2001
2009243;new2001
2009242;new2001
2006806;new2001
2009241;new2001
2009240;new2001
2009239;new2001
2009238;new2001
2009237;new2001
2009236;new2001
2009235;new2001
2009234;new2001
2009233;new2001
2007370;new2001
2007482;new2001
2009231;new2001
2009232;new2001
2009230;new2001
2005010;new2001
2009229;new2001
2009227;new2001
2009228;new2001
2004950;new2001
2009257;new2001
2009255;new2001
2009256;new2001
2009253;new2001
2007437;new2001
2009254;new2001
2009252;new2001
2009251;new2001
2007387;new2001
2007386;new2001
2004970;new2001
2009250;new2001
2007423;new2001
2007424;new2001
2005018;new2001
2005017;new2001
2009249;new2001
2008714;new2001
2009248;new2001
2009245;new2001
2009246;new2001
2009247;new2001
2009278;new2001
2007485;new2001
2003366;new2001
2009275;new2001
2009276;new2001
2009277;new2001
2009280;new2001
2009281;new2001
2009282;new2001
2003301;new2001
2007347;new2001
2009279;new2001
2007346;new2001
2004939;new2001
2007431;new2001
2009284;new2001
2009285;new2001
2007459;new2001
2009283;new2001
2003251;new2001
2008908;new2001
2009290;new2001
2009292;new2001
2009291;new2001
2009287;new2001
2009286;new2001
2009289;new2001
2009288;new2001
2009261;new2001
2003325;new2001
2009259;new2001
2009260;new2001
2009258;new2001
2009263;new2001
2005043;new2001
2009262;new2001
2007443;new2001
2006588;new2001
2003337;new2001
2003338;new2001
2009269;new2001
2009268;new2001
2009267;new2001
2009266;new2001
2009265;new2001
2003235;new2001
2009264;new2001
2009274;new2001
2003317;new2001
2009273;new2001
2006570;new2001
2009272;new2001
2009271;new2001
2008000;new2001
2009270;new2001
2006420;new2001
2009313;new2001
2006748;new2001
2009314;new2001
2007381;new2001
2006310;new2001
2009315;new2001
2009316;new2001
2009317;new2001
2009318;new2001
2009319;new2001
2009320;new2001
2009321;new2001
2009322;new2001
2005037;new2001
2009323;new2001
2009325;new2001
2009324;new2001
2009326;new2001
2009328;new2001
2009327;new2001
2009330;new2001
2009329;new2001
2009331;new2001
2007372;new2001
2007385;new2001
2009332;new2001
2009333;new2001
2007470;new2001
2009293;new2001
2009295;new2001
2009294;new2001
2003295;new2001
2003294;new2001
2009298;new2001
2009296;new2001
2009297;new2001
2009300;new2001
2009301;new2001
2009299;new2001
2004995;new2001
2009304;new2001
2009303;new2001
2009302;new2001
2009306;new2001
2009305;new2001
2009310;new2001
2009309;new2001
2009308;new2001
2009307;new2001
2009312;new2001
2009311;new2001
2009355;new2001
2007737;new2001
2009356;new2001
2007227;new2001
2009354;new2001
2004893;new2001
2004894;new2001
2009353;new2001
2009352;new2001
2009350;new2001
2009349;new2001
2009351;new2001
2007213;new2001
2004838;new2001
2007209;new2001
2003441;new2001
2003444;new2001
2009359;new2001
2005097;new2001
2009357;new2001
2009358;new2001
2009340;new2001
2009339;new2001
2009338;new2001
2007256;new2001
2009337;new2001
2004872;new2001
2008200;new2001
2007638;new2001
2009336;new2001
2009335;new2001
2009334;new2001
2003862;new2001
2009348;new2001
2009347;new2001
2003417;new2001
2003846;new2001
2009345;new2001
2009346;new2001
2009343;new2001
2009344;new2001
2009341;new2001
2009342;new2001
2009379;new2001
2009378;new2001
2009381;new2001
2009380;new2001
2009382;new2001
2005137;new2001
2005136;new2001
2005134;new2001
2005132;new2001
2009376;new2001
2005131;new2001
2005135;new2001
2009377;new2001
2007281;new2001
2009391;new2001
2005155;new2001
2009392;new2001
2005847;new2001
2009393;new2001
2009383;new2001
2009384;new2001
2009385;new2001
2009386;new2001
2009387;new2001
2009388;new2001
2009389;new2001
2009390;new2001
2005071;new2001
2005070;new2001
2005073;new2001
2005072;new2001
2009367;new2001
2009366;new2001
2009365;new2001
2009364;new2001
2005212;new2001
2009360;new2001
2009363;new2001
2009362;new2001
2009361;new2001
2003430;new2001
2009373;new2001
2009372;new2001
2009375;new2001
2003134;new2001
2007596;new2001
2009374;new2001
2009369;new2001
2009370;new2001
2009368;new2001
2004842;new2001
2009371;new2001
2009419;new2001
2003525;new2001
2009418;new2001
2008222;new2001
2009417;new2001
2007699;new2001
2007698;new2001
2003199;new2001
2009422;new2001
2003193;new2001
2009421;new2001
2009420;new2001
2003244;new2001
2003377;new2001
2009411;new2001
2003155;new2001
2007204;new2001
2009410;new2001
2009409;new2001
2009408;new2001
2009407;new2001
2009416;new2001
2009415;new2001
2003106;new2001
2009414;new2001
2009413;new2001
2004831;new2001
2009412;new2001
2006041;new2001
2003087;new2001
2007607;new2001
2009402;new2001
2009401;new2001
2007611;new2001
2005217;new2001
2003792;new2001
2009406;new2001
2007581;new2001
2003947;new2001
2009403;new2001
2009404;new2001
2009405;new2001
2003194;new2001
2009396;new2001
2007255;new2001
2009394;new2001
2003469;new2001
2009395;new2001
2009399;new2001
2009400;new2001
2007266;new2001
2009397;new2001
2009398;new2001
2003639;new2001
2009446;new2001
2003716;new2001
2009445;new2001
2007574;new2001
2009447;new2001
2003205;new2001
2003603;new2001
2009448;new2001
2007608;new2001
2009449;new2001
2004029;new2001
2007324;new2001
2009442;new2001
2009441;new2001
2006154;new2001
2003411;new2001
2003238;new2001
2009443;new2001
2007280;new2001
2007509;new2001
2003203;new2001
2007673;new2001
2009444;new2001
2007313;new2001
2009434;new2001
2003153;new2001
2009435;new2001
2003479;new2001
2005175;new2001
2009436;new2001
2009437;new2001
2005230;new2001
2009438;new2001
2009439;new2001
2004820;new2001
2009440;new2001
2004228;new2001
2007665;new2001
2009424;new2001
2009423;new2001
2005074;new2001
2003412;new2001
2005187;new2001
2009426;new2001
2009425;new2001
2009428;new2001
2009427;new2001
2009430;new2001
2009429;new2001
2009432;new2001
2009431;new2001
2004830;new2001
2009433;new2001
2009483;new2001
2009482;new2001
2003489;new2001
2005213;new2001
2003490;new2001
2009481;new2001
2005219;new2001
2009480;new2001
2003456;new2001
2009479;new2001
2009478;new2001
2009477;new2001
2009476;new2001
2007527;new2001
2009475;new2001
2009474;new2001
2007588;new2001
2009473;new2001
2009472;new2001
2009470;new2001
2009471;new2001
2009469;new2001
2009468;new2001
2008535;new2001
2003351;new2001
2007288;new2001
2009466;new2001
2009467;new2001
2005111;new2001
2009465;new2001
2003246;new2001
2003955;new2001
2009463;new2001
2009464;new2001
2005235;new2001
2009461;new2001
2006043;new2001
2009462;new2001
2009459;new2001
2003081;new2001
2009460;new2001
2009457;new2001
2007557;new2001
2009458;new2001
2009453;new2001
2009454;new2001
2009455;new2001
2009456;new2001
2009450;new2001
2009451;new2001
2009452;new2001
2009514;new2001
2009513;new2001
2009512;new2001
2009515;new2001
2007516;new2001
2007515;new2001
2007560;new2001
2007561;new2001
2004481;new2001
2009507;new2001
2009511;new2001
2009510;new2001
2009509;new2001
2009508;new2001
2004870;new2001
2004869;new2001
2009503;new2001
2009504;new2001
2005424;new2001
2009505;new2001
2009506;new2001
2009500;new2001
2009501;new2001
2009499;new2001
2009502;new2001
2007340;new2001
2003086;new2001
2009495;new2001
2003124;new2001
2009497;new2001
2009496;new2001
2004532;new2001
2004460;new2001
2009498;new2001
2009491;new2001
2009490;new2001
2009492;new2001
2009493;new2001
2008748;new2001
2006324;new2001
2009494;new2001
2004659;new2001
2009487;new2001
2009488;new2001
2009489;new2001
2005279;new2001
2005280;new2001
2009484;new2001
2005243;new2001
2008836;new2001
2009485;new2001
2004640;new2001
2009486;new2001
2009553;new2001
2006590;new2001
2009554;new2001
2009555;new2001
2009556;new2001
2009557;new2001
2009549;new2001
2009550;new2001
2004795;new2001
2009551;new2001
2009552;new2001
2009561;new2001
2009563;new2001
2009562;new2001
2005302;new2001
2009564;new2001
2009558;new2001
2004510;new2001
2004668;new2001
2009559;new2001
2009560;new2001
2006322;new2001
2004472;new2001
2005239;new2001
2008796;new2001
2006263;new2001
2005276;new2001
2009016;new2001
2009017;new2001
2006255;new2001
2004650;new2001
2004651;new2001
2004582;new2001
2008671;new2001
2006380;new2001
2008675;new2001
2004136;new2001
2009566;new2001
2009565;new2001
2009571;new2001
2009570;new2001
2006963;new2001
2009572;new2001
2009567;new2001
2008948;new2001
2009569;new2001
2008729;new2001
2009568;new2001
2009522;new2001
2009523;new2001
2009524;new2001
2006008;new2001
2009519;new2001
2009520;new2001
2009521;new2001
2009516;new2001
2008700;new2001
2009517;new2001
2009518;new2001
2009530;new2001
2009531;new2001
2006205;new2001
2005871;new2001
2009528;new2001
2004462;new2001
2009529;new2001
2009526;new2001
2005240;new2001
2009527;new2001
2005254;new2001
2009525;new2001
2004666;new2001
2009541;new2001
2009539;new2001
2009540;new2001
2009537;new2001
2009538;new2001
2006162;new2001
2009536;new2001
2009535;new2001
2005496;new2001
2009534;new2001
2008521;new2001
2009533;new2001
2009532;new2001
2004087;new2001
2003799;new2001
2005439;new2001
2009548;new2001
2009547;new2001
2008884;new2001
2009546;new2001
2005334;new2001
2009545;new2001
2009544;new2001
2009543;new2001
2009542;new2001
2003869;new2001
2003867;new2001
2009605;new2001
2009604;new2001
2009607;new2001
2009606;new2001
2006014;new2001
2007604;new2001
2009608;new2001
2005378;new2001
2009609;new2001
2005372;new2001
2009610;new2001
2004556;new2001
2005555;new2001
2009612;new2001
2009611;new2001
2004343;new2001
2009613;new2001
2005824;new2001
2009614;new2001
2006076;new2001
2006077;new2001
2005289;new2001
2004255;new2001
2009615;new2001
2009616;new2001
2009617;new2001
2009618;new2001
2009622;new2001
2009621;new2001
2009620;new2001
2009619;new2001
2009624;new2001
2005738;new2001
2009623;new2001
2003404;new2001
2009627;new2001
2003242;new2001
2009626;new2001
2009625;new2001
2009629;new2001
2009628;new2001
2005505;new2001
2005506;new2001
2005508;new2001
2009630;new2001
2005822;new2001
2003686;new2001
2009631;new2001
2003683;new2001
2007852;new2001
2009634;new2001
2003438;new2001
2009632;new2001
2009633;new2001
2009635;new2001
2009636;new2001
2004197;new2001
2009577;new2001
2007133;new2001
2007329;new2001
2009574;new2001
2009573;new2001
2009576;new2001
2009575;new2001
2005014;new2001
2009580;new2001
2003551;new2001
2008766;new2001
2004340;new2001
2009578;new2001
2009579;new2001
2003742;new2001
2009582;new2001
2008583;new2001
2009581;new2001
2005393;new2001
2005392;new2001
2009586;new2001
2009587;new2001
2005298;new2001
2004061;new2001
2009583;new2001
2009584;new2001
2009585;new2001
2009591;new2001
2008533;new2001
2009590;new2001
2003754;new2001
2009589;new2001
2009588;new2001
2004209;new2001
2009595;new2001
2009594;new2001
2006375;new2001
2006370;new2001
2009593;new2001
2009592;new2001
2009599;new2001
2009600;new2001
2008819;new2001
2009598;new2001
2009597;new2001
2009596;new2001
2009603;new2001
2009602;new2001
2003195;new2001
2009601;new2001
2004912;new2001
2004095;new2001
2008542;new2001
2008539;new2001
2009686;new2001
2003243;new2001
2009688;new2001
2009689;new2001
2009687;new2001
2009682;new2001
2009683;new2001
2009681;new2001
2005354;new2001
2009685;new2001
2009684;new2001
2007731;new2001
2007734;new2001
2009677;new2001
2009676;new2001
2009680;new2001
2009679;new2001
2009678;new2001
2009674;new2001
2009673;new2001
2003745;new2001
2008457;new2001
2009675;new2001
2003682;new2001
2009699;new2001
2009700;new2001
2009701;new2001
2003614;new2001
2003612;new2001
2003611;new2001
2003594;new2001
2009696;new2001
2009697;new2001
2009698;new2001
2006646;new2001
2005499;new2001
2009693;new2001
2003132;new2001
2009694;new2001
2009695;new2001
2008899;new2001
2005357;new2001
2009690;new2001
2009691;new2001
2005452;new2001
2009692;new2001
2003608;new2001
2009652;new2001
2009653;new2001
2009650;new2001
2009651;new2001
2007858;new2001
2009649;new2001
2004188;new2001
2009648;new2001
2009646;new2001
2009647;new2001
2005488;new2001
2003692;new2001
2003689;new2001
2003688;new2001
2009644;new2001
2009645;new2001
2004557;new2001
2009643;new2001
2009642;new2001
2008966;new2001
2009641;new2001
2009640;new2001
2005443;new2001
2009639;new2001
2007687;new2001
2009638;new2001
2009637;new2001
2008821;new2001
2008822;new2001
2009670;new2001
2009671;new2001
2009672;new2001
2009669;new2001
2007332;new2001
2008784;new2001
2005438;new2001
2005440;new2001
2009667;new2001
2009668;new2001
2007771;new2001
2009665;new2001
2009666;new2001
2009663;new2001
2009662;new2001
2009664;new2001
2005324;new2001
2009660;new2001
2009659;new2001
2004201;new2001
2009661;new2001
2009656;new2001
2009658;new2001
2009657;new2001
2009654;new2001
2007813;new2001
2009655;new2001
2007812;new2001
2005296;new2001
2005716;new2001
2009742;new2001
2009741;new2001
2004625;new2001
2005411;new2001
2005410;new2001
2009743;new2001
2008823;new2001
2004238;new2001
2005524;new2001
2005810;new2001
2005428;new2001
2009733;new2001
2009732;new2001
2005399;new2001
2009736;new2001
2009734;new2001
2009735;new2001
2009738;new2001
2005821;new2001
2009737;new2001
2009739;new2001
2009740;new2001
2004470;new2001
2004469;new2001
2009752;new2001
2009753;new2001
2009754;new2001
2005988;new2001
2008713;new2001
2005788;new2001
2005426;new2001
2009755;new2001
2009757;new2001
2009756;new2001
2009758;new2001
2005318;new2001
2005317;new2001
2009744;new2001
2008752;new2001
2009745;new2001
2008750;new2001
2009746;new2001
2009747;new2001
2005816;new2001
2009748;new2001
2008061;new2001
2009749;new2001
2008096;new2001
2009750;new2001
2009751;new2001
2009712;new2001
2009711;new2001
2009710;new2001
2009709;new2001
2004788;new2001
2009708;new2001
2009707;new2001
2009706;new2001
2009717;new2001
2009716;new2001
2009715;new2001
2009714;new2001
2006277;new2001
2009713;new2001
2004220;new2001
2004219;new2001
2008054;new2001
2006880;new2001
2007886;new2001
2007134;new2001
2009702;new2001
2009705;new2001
2006793;new2001
2008105;new2001
2008093;new2001
2009704;new2001
2009703;new2001
2006918;new2001
2009729;new2001
2009730;new2001
2009728;new2001
2004597;new2001
2007137;new2001
2009731;new2001
2007756;new2001
2009720;new2001
2009721;new2001
2009722;new2001
2009723;new2001
2009718;new2001
2004787;new2001
2009719;new2001
2006872;new2001
2009727;new2001
2008487;new2001
2009724;new2001
2009725;new2001
2009726;new2001
2004663;new2001
2009826;new2001
2009827;new2001
2007959;new2001
2009824;new2001
2009825;new2001
2009822;new2001
2009823;new2001
2006797;new2001
2009821;new2001
2009839;new2001
2009838;new2001
2009841;new2001
2009840;new2001
2009835;new2001
2009834;new2001
2009837;new2001
2009836;new2001
2009832;new2001
2009831;new2001
2009833;new2001
2008763;new2001
2009828;new2001
2009830;new2001
2009829;new2001
2009809;new2001
2009810;new2001
2009807;new2001
2009808;new2001
2009805;new2001
2009806;new2001
2009803;new2001
2009804;new2001
2009801;new2001
2009802;new2001
2009799;new2001
